BottleID	Date	Time	Pressure	pH
"""2790200306,"	"120815,"	"214336,"	"728.8,"	"7.349,"""
"""2790200301,"	"120815,"	"213041,"	"1020.6,"	"7.398,"""
"""2790200622,"	"120915,"	"070430,"	"4.9,"	"8.085,"""
"""2790200619,"	"120915,"	"070141,"	"24.9,"	"8.086,"""
"""2790200617,"	"120915,"	"065936,"	"44.8,"	"8.088,"""
"""2790200615,"	"120915,"	"065708,"	"74.6,"	"8.082,"""
"""2790200612,"	"120915,"	"065408,"	"100.5,"	"8.051,"""
"""2790200607,"	"120915,"	"064841,"	"149.8,"	"7.978,"""
"""2790200604,"	"120915,"	"064454,"	"200.2,"	"7.914,"""
"""2800200216,"	"011216,"	"180449,"	"2000.9,"	"7.468,"""
"""2800200211,"	"011216,"	"174032,"	"3000.8,"	"7.534,"""
"""2800200203,"	"011216,"	"170008,"	"4500.6,"	"7.582,"""
"""2800200317,"	"011216,"	"214446,"	"271.5,"	"7.809,"""
"""2800200315,"	"011216,"	"214005,"	"353.8,"	"7.692,"""
"""2800200311,"	"011216,"	"213246,"	"510.3,"	"7.446,"""
"""2800200309,"	"011216,"	"212857,"	"624.4,"	"7.363,"""
"""2800200306,"	"011216,"	"212336,"	"766.6,"	"7.353,"""
"""2800200301,"	"011216,"	"211427,"	"1020.6,"	"7.393,"""
"""2800200622,"	"011316,"	"071341,"	"7.9,"	"8.078,"""
"""2800200619,"	"011316,"	"071034,"	"25.0,"	"8.080,"""
"""2800200617,"	"011316,"	"070813,"	"45.2,"	"8.080,"""
"""2800200615,"	"011316,"	"070538,"	"75.6,"	"8.074,"""
"""2800200612,"	"011316,"	"070244,"	"100.6,"	"8.035,"""
"""2800200607,"	"011316,"	"065714,"	"149.9,"	"7.974,"""
"""2800200604,"	"011316,"	"065331,"	"199.3,"	"7.918,"""
"""2810200216,"	"020916,"	"180136,"	"2001.3,"	"7.470,"""
"""2810200211,"	"020916,"	"173830,"	"3000.1,"	"7.538,"""
"""2810200203,"	"020916,"	"170044,"	"4503.3,"	"7.584,"""
"""2810200318,"	"020916,"	"215935,"	"233.3,"	"7.862,"""
"""2810200316,"	"020916,"	"215515,"	"336.5,"	"7.668,"""
"""2810200313,"	"020916,"	"214815,"	"480.5,"	"7.447,"""
"""2810200310,"	"020916,"	"214133,"	"608.4,"	"7.367,"""
"""2810200307,"	"020916,"	"213447,"	"752.5,"	"7.367,"""
"""2810200301,"	"020916,"	"212259,"	"1020.4,"	"7.400,"""
"""2810200622,"	"021016,"	"074645,"	"6.0,"	"8.076,"""
"""2810200619,"	"021016,"	"074356,"	"25.9,"	"8.076,"""
"""2810200617,"	"021016,"	"074210,"	"43.8,"	"8.074,"""
"""2810200615,"	"021016,"	"074012,"	"75.4,"	"8.069,"""
"""2810200612,"	"021016,"	"073747,"	"99.8,"	"8.069,"""
"""2810200607,"	"021016,"	"073256,"	"151.0,"	"8.008,"""
"""2810200604,"	"021016,"	"073005,"	"198.8,"	"7.936,"""
"""2820200216,"	"030816,"	"183518,"	"2001.4,"	"7.467,"""
"""2820200211,"	"030816,"	"180910,"	"3000.3,"	"7.533,"""
"""2820200203,"	"030816,"	"172728,"	"4501.7,"	"7.584,"""
"""2820200317,"	"030816,"	"222159,"	"245.7,"	"7.888,"""
"""2820200314,"	"030816,"	"221700,"	"356.6,"	"7.687,"""
"""2820200310,"	"030816,"	"220948,"	"505.5,"	"7.418,"""
"""2820200308,"	"030816,"	"220532,"	"605.7,"	"7.372,"""
"""2820200305,"	"030816,"	"215825,"	"758.0,"	"7.352,"""
"""2820200301,"	"030816,"	"214935,"	"1021.5,"	"7.393,"""
"""2820200722,"	"030916,"	"144214,"	"6.5,"	"8.075,"""
"""2820200719,"	"030916,"	"143839,"	"26.5,"	"8.074,"""
"""2820200717,"	"030916,"	"143440,"	"45.8,"	"8.073,"""
"""2820200715,"	"030916,"	"143030,"	"75.5,"	"8.073,"""
"""2820200712,"	"030916,"	"142601,"	"100.0,"	"8.073,"""
"""2820200707,"	"030916,"	"141925,"	"150.5,"	"8.003,"""
"""2820200704,"	"030916,"	"141502,"	"201.0,"	"7.958,"""
"""2830200216,"	"041416,"	"175048,"	"2002.9,"	"7.471,"""
"""2830200211,"	"041416,"	"172647,"	"3001.2,"	"7.535,"""
"""2830200203,"	"041416,"	"165312,"	"4500.4,"	"7.583,"""
"""2830200317,"	"041416,"	"221002,"	"257.3,"	"7.917,"""
"""2830200314,"	"041416,"	"220556,"	"335.1,"	"7.827,"""
"""2830200311,"	"041416,"	"215942,"	"513.1,"	"7.538,"""
"""2830200309,"	"041416,"	"215541,"	"586.7,"	"7.403,"""
"""2830200306,"	"041416,"	"214724,"	"763.2,"	"7.363,"""
"""2830200301,"	"041416,"	"213153,"	"1019.1,"	"7.389,"""
"""2830200622,"	"041516,"	"071607,"	"4.9,"	"8.067,"""
"""2830200619,"	"041516,"	"071253,"	"25.7,"	"8.066,"""
"""2830200617,"	"041516,"	"071001,"	"44.4,"	"8.068,"""
"""2830200615,"	"041516,"	"070559,"	"74.2,"	"8.068,"""
"""2830200612,"	"041516,"	"070143,"	"100.6,"	"8.058,"""
"""2830200607,"	"041516,"	"065424,"	"149.9,"	"8.036,"""
"""2830200604,"	"041516,"	"064848,"	"200.5,"	"7.943,"""
"""2840200422,"	"052916,"	"070401,"	"4.4,"	"8.073,"""
"""2840200419,"	"052916,"	"070200,"	"25.1,"	"8.075,"""
"""2840200417,"	"052916,"	"070011,"	"44.8,"	"8.072,"""
"""2840200415,"	"052916,"	"065805,"	"74.6,"	"8.065,"""
"""2840200412,"	"052916,"	"065530,"	"99.9,"	"8.063,"""
"""2840200407,"	"052916,"	"065105,"	"149.8,"	"8.013,"""
"""2840200404,"	"052916,"	"064755,"	"200.7,"	"7.979,"""
"""2840201219,"	"053016,"	"065552,"	"187.2,"	"7.981,"""
"""2840201216,"	"053016,"	"065042,"	"334.2,"	"7.795,"""
"""2840201214,"	"053016,"	"064637,"	"446.0,"	"7.654,"""
"""2840201211,"	"053016,"	"064142,"	"572.9,"	"7.397,"""
"""2840201208,"	"053016,"	"063532,"	"746.5,"	"7.341,"""
"""2840201201,"	"053016,"	"062252,"	"1020.6,"	"7.400,"""
"""2850200216,"	"071116,"	"183304,"	"1999.8,"	"7.472,"""
"""2850200211,"	"071116,"	"181119,"	"3001.6,"	"7.536,"""
"""2850200203,"	"071116,"	"173738,"	"4501.8,"	"7.583,"""
"""2850200317,"	"071116,"	"220952,"	"260.5,"	"7.892,"""
"""2850200315,"	"071116,"	"220539,"	"353.1,"	"7.775,"""
"""2850200312,"	"071116,"	"215821,"	"505.2,"	"7.516,"""
"""2850200309,"	"071116,"	"215227,"	"604.6,"	"7.392,"""
"""2850200306,"	"071116,"	"214444,"	"751.8,"	"7.357,"""
"""2850200304,"	"071116,"	"213924,"	"850.1,"	"7.390,"""
"""2850200622,"	"071216,"	"072610,"	"7.1,"	"8.073,"""
"""2850200619,"	"071216,"	"072420,"	"24.0,"	"8.075,"""
"""2850200617,"	"071216,"	"072231,"	"45.6,"	"8.073,"""
"""2850200615,"	"071216,"	"072020,"	"73.8,"	"8.069,"""
"""2850200612,"	"071216,"	"071720,"	"101.5,"	"8.057,"""
"""2850200607,"	"071216,"	"071130,"	"151.5,"	"8.023,"""
"""2850200604,"	"071216,"	"070730,"	"201.6,"	"7.958,"""
"""2860200116,"	"080916,"	"185300,"	"2001.0,"	"7.474,"""
"""2860200111,"	"080916,"	"183039,"	"3000.9,"	"7.540,"""
"""2860200103,"	"080916,"	"175824,"	"4501.5,"	"7.574,"""
"""2860200216,"	"080916,"	"221724,"	"234.6,"	"7.876,"""
"""2860200214,"	"080916,"	"221301,"	"363.4,"	"7.733,"""
"""2860200210,"	"080916,"	"220606,"	"510.5,"	"7.457,"""
"""2860200208,"	"080916,"	"220216,"	"609.6,"	"7.362,"""
"""2860200206,"	"080916,"	"215656,"	"750.5,"	"7.345,"""
"""2860200201,"	"080916,"	"214530,"	"1023.5,"	"7.396,"""
"""2860200522,"	"081016,"	"070131,"	"5.2,"	"8.076,"""
"""2860200519,"	"081016,"	"065912,"	"24.6,"	"8.077,"""
"""2860200517,"	"081016,"	"065707,"	"45.5,"	"8.069,"""
"""2860200515,"	"081016,"	"065442,"	"75.6,"	"8.051,"""
"""2860200512,"	"081016,"	"065202,"	"100.3,"	"8.032,"""
"""2860200507,"	"081016,"	"064732,"	"150.1,"	"7.977,"""
"""2860200504,"	"081016,"	"064411,"	"201.7,"	"7.942,"""
"""2870200208,"	"101516,"	"180226,"	"1998.1,"	"7.471,"""
"""2870200206,"	"101516,"	"174021,"	"2998.2,"	"7.533,"""
"""2870200202,"	"101516,"	"170704,"	"4497.3,"	"7.586,"""
"""2870200313,"	"101516,"	"215934,"	"363.1,"	"7.734,"""
"""2870200310,"	"101516,"	"215424,"	"492.7,"	"7.487,"""
"""2870200307,"	"101516,"	"214816,"	"608.2,"	"7.346,"""
"""2870200305,"	"101516,"	"214250,"	"749.2,"	"7.343,"""
"""2870200301,"	"101516,"	"213134,"	"1020.0,"	"7.399,"""
"""2870200622,"	"101616,"	"073924,"	"5.6,"	"8.078,"""
"""2870200619,"	"101616,"	"073639,"	"25.4,"	"8.076,"""
"""2870200617,"	"101616,"	"073409,"	"45.9,"	"8.078,"""
"""2870200615,"	"101616,"	"073119,"	"75.1,"	"8.067,"""
"""2870200612,"	"101616,"	"072743,"	"100.6,"	"8.044,"""
"""2870200607,"	"101616,"	"072044,"	"150.9,"	"8.008,"""
"""2870200604,"	"101616,"	"071549,"	"201.7,"	"7.940,"""
"""2880200116,"	"112616,"	"175744,"	"1996.4,"	"7.481,"""
"""2880200111,"	"112616,"	"172336,"	"3000.0,"	"7.540,"""
"""2880200103,"	"112616,"	"164156,"	"4500.7,"	"7.585,"""
"""2880200216,"	"112616,"	"221342,"	"271.6,"	"7.866,"""
"""2880200214,"	"112616,"	"220942,"	"366.8,"	"7.721,"""
"""2880200211,"	"112616,"	"220124,"	"501.1,"	"7.513,"""
"""2880200208,"	"112616,"	"215344,"	"598.8,"	"7.347,"""
"""2880200206,"	"112616,"	"214832,"	"746.5,"	"7.328,"""
"""2880200201,"	"112616,"	"213422,"	"1021.1,"	"7.391,"""
"""2880200522,"	"112716,"	"070233,"	"6.5,"	"8.074,"""
"""2880200519,"	"112716,"	"070003,"	"24.9,"	"8.075,"""
"""2880200517,"	"112716,"	"065738,"	"45.7,"	"8.074,"""
"""2880200515,"	"112716,"	"065513,"	"75.0,"	"8.072,"""
"""2880200512,"	"112716,"	"064927,"	"100.9,"	"8.034,"""
"""2880200507,"	"112716,"	"064438,"	"149.8,"	"7.975,"""
"""2880200504,"	"112716,"	"064119,"	"201.8,"	"7.940,"""
"""2890200116,"	"012317,"	"204121,"	"2003.2,"	"7.472,"""
"""2890200111,"	"012317,"	"201257,"	"3002.8,"	"7.535,"""
"""2890200103,"	"012317,"	"193213,"	"4501.4,"	"7.584,"""
"""2890200215,"	"012417,"	"001437,"	"267.4,"	"7.753,"""
"""2890200213,"	"012417,"	"001109,"	"367.3,"	"7.645,"""
"""2890200210,"	"012417,"	"000537,"	"489.4,"	"7.434,"""
"""2890200208,"	"012417,"	"000213,"	"581.0,"	"7.340,"""
"""2890200205,"	"012317,"	"235622,"	"728.5,"	"7.340,"""
"""2890200201,"	"012317,"	"234645,"	"1019.6,"	"7.395,"""
"""2890200522,"	"012417,"	"083436,"	"5.2,"	"8.058,"""
"""2890200517,"	"012417,"	"082941,"	"44.8,"	"8.057,"""
"""2890200515,"	"012417,"	"082706,"	"73.8,"	"8.058,"""
"""2890200512,"	"012417,"	"082351,"	"99.2,"	"7.993,"""
"""2890200507,"	"012417,"	"081824,"	"149.0,"	"7.925,"""
"""2890200504,"	"012417,"	"081436,"	"200.4,"	"7.827,"""
"""2900200124,"	"022217,"	"222247,"	"5.0,"	"8.064,"""
"""2900200116,"	"022217,"	"213721,"	"2001.5,"	"7.467,"""
"""2900200111,"	"022217,"	"210848,"	"3000.4,"	"7.540,"""
"""2900200103,"	"022217,"	"202608,"	"4500.7,"	"7.584,"""
"""2900200218,"	"022317,"	"014456,"	"270.2,"	"7.875,"""
"""2900200216,"	"022317,"	"013806,"	"354.2,"	"7.803,"""
"""2900200213,"	"022317,"	"013215,"	"507.5,"	"7.407,"""
"""2900200211,"	"022317,"	"012911,"	"573.6,"	"7.406,"""
"""2900200208,"	"022317,"	"012250,"	"738.9,"	"7.332,"""
"""2900200201,"	"022317,"	"010821,"	"1021.1,"	"7.394,"""
"""2900200522,"	"022317,"	"102623,"	"5.8,"	"8.059,"""
"""2900200519,"	"022317,"	"102408,"	"24.5,"	"8.058,"""
"""2900200515,"	"022317,"	"101942,"	"75.2,"	"8.073,"""
"""2900200512,"	"022317,"	"101642,"	"100.8,"	"8.064,"""
"""2900200507,"	"022317,"	"101123,"	"150.2,"	"8.024,"""
"""2900200504,"	"022317,"	"100723,"	"200.0,"	"8.043,"""
"""2900200717,"	"022317,"	"164104,"	"6.0,"	"8.063,"""
"""2900200916,"	"022417,"	"005249,"	"5.5,"	"8.064,"""
"""2910200324,"	"032817,"	"200346,"	"5.7,"	"8.064,"""
"""2910200316,"	"032817,"	"191626,"	"2001.8,"	"7.472,"""
"""2910200311,"	"032817,"	"185256,"	"3005.8,"	"7.533,"""
"""2910200303,"	"032817,"	"181816,"	"4503.2,"	"7.584,"""
"""2910200419,"	"032817,"	"224925,"	"233.6,"	"7.870,"""
"""2910200416,"	"032817,"	"224420,"	"343.4,"	"7.713,"""
"""2910200412,"	"032817,"	"223615,"	"520.4,"	"7.444,"""
"""2910200410,"	"032817,"	"223215,"	"623.9,"	"7.358,"""
"""2910200407,"	"032817,"	"222645,"	"750.8,"	"7.368,"""
"""2910200401,"	"032817,"	"221520,"	"1018.1,"	"7.400,"""
"""2910200722,"	"032917,"	"114147,"	"5.9,"	"8.066,"""
"""2910200719,"	"032917,"	"113957,"	"24.8,"	"8.062,"""
"""2910200717,"	"032917,"	"113806,"	"45.1,"	"8.055,"""
"""2910200715,"	"032917,"	"113551,"	"75.3,"	"8.050,"""
"""2910200712,"	"032917,"	"113322,"	"99.9,"	"8.051,"""
"""2910200707,"	"032917,"	"112821,"	"151.0,"	"7.988,"""
"""2910200704,"	"032917,"	"112458,"	"201.0,"	"7.910,"""
"""2910201524,"	"033017,"	"124929,"	"5.3,"	"8.067,"""
"""2920200216,"	"042517,"	"180920,"	"2003.9,"	"7.469,"""
"""2920200211,"	"042517,"	"174700,"	"3003.1,"	"7.536,"""
"""2920200203,"	"042517,"	"170750,"	"4501.5,"	"7.585,"""
"""2920200318,"	"042517,"	"221136,"	"265.8,"	"7.789,"""
"""2920200315,"	"042517,"	"220701,"	"366.6,"	"7.638,"""
"""2920200312,"	"042517,"	"215923,"	"485.9,"	"7.440,"""
"""2920200308,"	"042517,"	"215121,"	"619.3,"	"7.357,"""
"""2920200304,"	"042517,"	"214406,"	"739.3,"	"7.363,"""
"""2920200301,"	"042517,"	"213526,"	"871.8,"	"7.372,"""
"""2920200622,"	"042617,"	"072147,"	"4.7,"	"8.064,"""
"""2920200619,"	"042617,"	"071941,"	"25.3,"	"8.073,"""
"""2920200617,"	"042617,"	"071802,"	"45.2,"	"8.062,"""
"""2920200615,"	"042617,"	"071606,"	"75.9,"	"8.039,"""
"""2920200612,"	"042617,"	"071317,"	"99.7,"	"8.041,"""
"""2920200607,"	"042617,"	"070816,"	"149.6,"	"7.967,"""
"""2920200604,"	"042617,"	"070457,"	"199.6,"	"7.876,"""
"""2930200224,"	"052317,"	"195747,"	"5.3,"	"8.068,"""
"""2930200216,"	"052317,"	"191552,"	"1999.0,"	"7.473,"""
"""2930200211,"	"052317,"	"185437,"	"3000.9,"	"7.535,"""
"""2930200203,"	"052317,"	"182052,"	"4502.1,"	"7.585,"""
"""2930200317,"	"052317,"	"223641,"	"250.1,"	"7.889,"""
"""2930200314,"	"052317,"	"223131,"	"359.5,"	"7.722,"""
"""2930200311,"	"052317,"	"222607,"	"478.5,"	"7.508,"""
"""2930200308,"	"052317,"	"222154,"	"577.9,"	"7.397,"""
"""2930200305,"	"052317,"	"221639,"	"737.5,"	"7.336,"""
"""2930200301,"	"052317,"	"220721,"	"1019.4,"	"7.391,"""
"""2930200622,"	"052417,"	"075330,"	"5.8,"	"8.069,"""
"""2930200619,"	"052417,"	"075116,"	"25.5,"	"8.078,"""
"""2930200617,"	"052417,"	"074920,"	"45.4,"	"8.067,"""
"""2930200615,"	"052417,"	"074716,"	"74.7,"	"8.064,"""
"""2930200604,"	"052417,"	"073710,"	"201.6,"	"7.952,"""
"""2930201104,"	"052417,"	"220236,"	"5.4,"	"8.070,"""
"""2940200216,"	"062017,"	"190242,"	"2001.7,"	"7.468,"""
"""2940200211,"	"062017,"	"183337,"	"3001.4,"	"7.541,"""
"""2940200203,"	"062017,"	"174614,"	"4502.3,"	"7.585,"""
"""2940200316,"	"062017,"	"231306,"	"267.2,"	"7.887,"""
"""2940200314,"	"062017,"	"230851,"	"350.9,"	"7.811,"""
"""2940200310,"	"062017,"	"225801,"	"507.1,"	"7.524,"""
"""2940200308,"	"062017,"	"225226,"	"594.4,"	"7.386,"""
"""2940200306,"	"062017,"	"224617,"	"726.3,"	"7.334,"""
"""2940200301,"	"062017,"	"222939,"	"1020.3,"	"7.386,"""
"""2940200622,"	"062117,"	"080236,"	"7.7,"	"8.078,"""
"""2940200619,"	"062117,"	"075827,"	"25.4,"	"8.076,"""
"""2940200617,"	"062117,"	"075506,"	"45.2,"	"8.077,"""
"""2940200615,"	"062117,"	"075057,"	"75.3,"	"8.065,"""
"""2940200612,"	"062117,"	"074555,"	"100.2,"	"8.053,"""
"""2940200607,"	"062117,"	"073646,"	"151.0,"	"8.020,"""
"""2940200604,"	"062117,"	"072926,"	"201.2,"	"7.920,"""
"""2950200216,"	"080817,"	"190251,"	"2002.4,"	"7.476,"""
"""2950200211,"	"080817,"	"183848,"	"3001.4,"	"7.543,"""
"""2950200203,"	"080817,"	"180127,"	"4503.2,"	"7.581,"""
"""2950200318,"	"080817,"	"222037,"	"226.6,"	"7.873,"""
"""2950200315,"	"080817,"	"221602,"	"357.8,"	"7.657,"""
"""2950200310,"	"080817,"	"220737,"	"576.2,"	"7.395,"""
"""2950200307,"	"080817,"	"220118,"	"758.7,"	"7.349,"""
"""2950200301,"	"080817,"	"215037,"	"1022.1,"	"7.390,"""
"""2950200622,"	"080917,"	"070156,"	"5.2,"	"8.084,"""
"""2950200619,"	"080917,"	"070021,"	"24.9,"	"8.082,"""
"""2950200617,"	"080917,"	"065836,"	"45.9,"	"8.081,"""
"""2950200615,"	"080917,"	"065646,"	"75.0,"	"8.058,"""
"""2950200612,"	"080917,"	"065426,"	"99.9,"	"8.031,"""
"""2950200604,"	"080917,"	"064506,"	"200.4,"	"7.914,"""
"""2960200116,"	"100617,"	"180716,"	"2003.0,"	"7.467,"""
"""2960200111,"	"100617,"	"173825,"	"3004.4,"	"7.536,"""
"""2960200103,"	"100617,"	"165216,"	"4508.4,"	"7.583,"""
"""2960200218,"	"100617,"	"221701,"	"241.4,"	"7.884,"""
"""2960200215,"	"100617,"	"221026,"	"383.4,"	"7.731,"""
"""2960200213,"	"100617,"	"220506,"	"497.4,"	"7.486,"""
"""2960200210,"	"100617,"	"215901,"	"621.1,"	"7.350,"""
"""2960200208,"	"100617,"	"215336,"	"728.5,"	"7.347,"""
"""2960200201,"	"100617,"	"213559,"	"1020.1,"	"7.393,"""
"""2960200522,"	"100717,"	"074107,"	"7.3,"	"8.084,"""
"""2960200519,"	"100717,"	"073728,"	"26.9,"	"8.084,"""
"""2960200517,"	"100717,"	"073430,"	"46.6,"	"8.080,"""
"""2960200515,"	"100717,"	"073057,"	"76.3,"	"8.058,"""
"""2960200512,"	"100717,"	"072647,"	"102.3,"	"8.026,"""
"""2960200507,"	"100717,"	"071922,"	"151.0,"	"7.977,"""
"""2960200504,"	"100717,"	"071443,"	"201.9,"	"7.930,"""
"""2970200216,"	"110817,"	"180303,"	"2001.3,"	"7.471,"""
"""2970200211,"	"110817,"	"173737,"	"3000.9,"	"7.532,"""
"""2970200203,"	"110817,"	"165836,"	"4501.7,"	"7.585,"""
"""2970200318,"	"110817,"	"215536,"	"236.3,"	"7.877,"""
"""2970200315,"	"110817,"	"214813,"	"379.5,"	"7.684,"""
"""2970200314,"	"110817,"	"214412,"	"476.7,"	"7.463,"""
"""2970200310,"	"110817,"	"213446,"	"612.4,"	"7.339,"""
"""2970200309,"	"110817,"	"213116,"	"681.2,"	"7.327,"""
"""2970200301,"	"110817,"	"211151,"	"1020.4,"	"7.379,"""
"""2970200622,"	"110917,"	"071723,"	"4.6,"	"8.079,"""
"""2970200619,"	"110917,"	"071448,"	"25.6,"	"8.079,"""
"""2970200617,"	"110917,"	"071222,"	"44.9,"	"8.079,"""
"""2970200615,"	"110917,"	"070923,"	"75.1,"	"8.079,"""
"""2970200612,"	"110917,"	"070603,"	"100.0,"	"8.042,"""
"""2970200607,"	"110917,"	"065923,"	"150.9,"	"7.976,"""
"""2970200604,"	"110917,"	"065443,"	"201.2,"	"7.920,"""
"""2980200217,"	"121217,"	"191752,"	"2000.6,"	"7.471,"""
"""2980200212,"	"121217,"	"185046,"	"3001.4,"	"7.538,"""
"""2980200203,"	"121217,"	"180657,"	"4506.1,"	"7.582,"""
"""2980200317,"	"121217,"	"224158,"	"348.9,"	"7.762,"""
"""2980200314,"	"121217,"	"223518,"	"490.9,"	"7.543,"""
"""2980200311,"	"121217,"	"222942,"	"605.6,"	"7.364,"""
"""2980200308,"	"121217,"	"222327,"	"727.6,"	"7.345,"""
"""2980200301,"	"121217,"	"220717,"	"1019.9,"	"7.389,"""
"""2980200622,"	"121317,"	"071715,"	"5.8,"	"8.067,"""
"""2980200619,"	"121317,"	"071545,"	"25.1,"	"8.069,"""
"""2980200617,"	"121317,"	"071425,"	"45.1,"	"8.068,"""
"""2980200615,"	"121317,"	"071240,"	"74.4,"	"8.066,"""
"""2980200612,"	"121317,"	"071031,"	"101.0,"	"8.063,"""
"""2980200607,"	"121317,"	"070655,"	"149.1,"	"7.964,"""
"""2980200604,"	"121317,"	"070425,"	"199.8,"	"7.924,"""
"""2990200216,"	"011718,"	"182338,"	"2000.8,"	"7.470,"""
"""2990200211,"	"011718,"	"175724,"	"3001.9,"	"7.539,"""
"""2990200203,"	"011718,"	"171540,"	"4502.6,"	"7.584,"""
"""2990200318,"	"011718,"	"224733,"	"223.1,"	"7.838,"""
"""2990200314,"	"011718,"	"224058,"	"354.1,"	"7.697,"""
"""2990200311,"	"011718,"	"223354,"	"525.9,"	"7.438,"""
"""2990200309,"	"011718,"	"223050,"	"602.2,"	"7.344,"""
"""2990200306,"	"011718,"	"222419,"	"744.3,"	"7.359,"""
"""2990200301,"	"011718,"	"221140,"	"1021.0,"	"7.393,"""
"""3000200216,"	"022518,"	"191212,"	"2000.9,"	"7.465,"""
"""3000200211,"	"022518,"	"184350,"	"3004.5,"	"7.535,"""
"""3000200203,"	"022518,"	"180038,"	"4503.7,"	"7.585,"""
"""3000200317,"	"022518,"	"224601,"	"231.6,"	"7.921,"""
"""3000200314,"	"022518,"	"224100,"	"351.5,"	"7.786,"""
"""3000200312,"	"022518,"	"223643,"	"476.7,"	"7.571,"""
"""3000200309,"	"022518,"	"223151,"	"598.7,"	"7.382,"""
"""3000200306,"	"022518,"	"222553,"	"742.3,"	"7.328,"""
"""3000200301,"	"022518,"	"221417,"	"1022.0,"	"7.383,"""
"""3000200622,"	"022618,"	"073916,"	"6.5,"	"8.056,"""
"""3000200619,"	"022618,"	"073636,"	"26.0,"	"8.055,"""
"""3000200617,"	"022618,"	"073416,"	"46.0,"	"8.056,"""
"""3000200615,"	"022618,"	"073137,"	"76.2,"	"8.055,"""
"""3000200612,"	"022618,"	"072817,"	"99.5,"	"8.041,"""
"""3000200607,"	"022618,"	"072307,"	"150.2,"	"8.012,"""
"""3000200604,"	"022618,"	"071927,"	"201.6,"	"7.954,"""
"""3010200116,"	"041718,"	"230349,"	"1999.9,"	"7.474,"""
"""3010200111,"	"041718,"	"224113,"	"2998.3,"	"7.542,"""
"""3010200103,"	"041718,"	"220248,"	"4501.9,"	"7.582,"""
"""3010200216,"	"041818,"	"023726,"	"335.6,"	"7.781,"""
"""3010200210,"	"041818,"	"022736,"	"610.4,"	"7.355,"""
"""3010200208,"	"041818,"	"022346,"	"725.0,"	"7.327,"""
"""3010200201,"	"041818,"	"021121,"	"1022.7,"	"7.392,"""
"""3010200422,"	"041818,"	"071306,"	"4.8,"	"8.045,"""
"""3010200419,"	"041818,"	"071057,"	"25.7,"	"8.049,"""
"""3010200417,"	"041818,"	"070906,"	"45.6,"	"8.051,"""
"""3010200415,"	"041818,"	"070706,"	"74.9,"	"8.050,"""
"""3010200412,"	"041818,"	"070427,"	"100.2,"	"8.049,"""
"""3010200407,"	"041818,"	"065936,"	"149.9,"	"8.025,"""
"""3020200116,"	"051518,"	"193325,"	"2002.0,"	"7.470,"""
"""3020200111,"	"051518,"	"190906,"	"3002.0,"	"7.539,"""
"""3020200103,"	"051518,"	"183155,"	"4501.9,"	"7.583,"""
"""3020200218,"	"051518,"	"232105,"	"267.2,"	"7.828,"""
"""3020200216,"	"051518,"	"231755,"	"354.1,"	"7.720,"""
"""3020200212,"	"051518,"	"231210,"	"510.8,"	"7.442,"""
"""3020200210,"	"051518,"	"230855,"	"601.7,"	"7.354,"""
"""3020200207,"	"051518,"	"230255,"	"748.1,"	"7.336,"""
"""3020200201,"	"051518,"	"225106,"	"1021.0,"	"7.385,"""
"""3020200522,"	"051618,"	"070438,"	"5.4,"	"8.057,"""
"""3020200519,"	"051618,"	"070247,"	"26.5,"	"8.061,"""
"""3020200517,"	"051618,"	"070051,"	"46.2,"	"8.054,"""
"""3020200515,"	"051618,"	"065837,"	"75.3,"	"8.053,"""
"""3020200512,"	"051618,"	"065537,"	"99.9,"	"8.044,"""
"""3020200507,"	"051618,"	"065026,"	"149.5,"	"7.985,"""
"""3020200504,"	"051618,"	"064618,"	"201.7,"	"7.900,"""
"""3030200216,"	"062618,"	"193348,"	"2001.5,"	"7.481,"""
"""3030200211,"	"062618,"	"191138,"	"2998.4,"	"7.535,"""
"""3030200203,"	"062618,"	"183817,"	"4502.8,"	"7.583,"""
"""3030200319,"	"062718,"	"004140,"	"220.2,"	"7.851,"""
"""3030200316,"	"062718,"	"003606,"	"356.3,"	"7.739,"""
"""3030200314,"	"062718,"	"003252,"	"444.4,"	"7.563,"""
"""3030200310,"	"062718,"	"002329,"	"600.0,"	"7.354,"""
"""3030200308,"	"062718,"	"001906,"	"720.3,"	"7.355,"""
"""3030200301,"	"062718,"	"000452,"	"1016.5,"	"7.392,"""
"""3030200522,"	"062718,"	"072316,"	"7.1,"	"8.066,"""
"""3030200519,"	"062718,"	"072045,"	"24.6,"	"8.067,"""
"""3030200517,"	"062718,"	"071846,"	"45.9,"	"8.063,"""
"""3030200515,"	"062718,"	"071606,"	"76.3,"	"8.077,"""
"""3030200512,"	"062718,"	"071247,"	"99.3,"	"8.050,"""
"""3030200504,"	"062718,"	"070405,"	"200.5,"	"7.868,"""
"""3040200216,"	"072418,"	"183918,"	"2001.5,"	"7.466,"""
"""3040200211,"	"072418,"	"181727,"	"3001.7,"	"7.538,"""
"""3040200203,"	"072418,"	"174301,"	"4499.1,"	"7.583,"""
"""3040200319,"	"072418,"	"221513,"	"222.9,"	"7.890,"""
"""3040200316,"	"072418,"	"221001,"	"323.8,"	"7.795,"""
"""3040200312,"	"072418,"	"220318,"	"485.1,"	"7.520,"""
"""3040200309,"	"072418,"	"215716,"	"617.6,"	"7.360,"""
